,Total,Speed,Direction_Degrees
3221,21.409821,16.09344,180.0
3222,20.572019,16.09344,180.0
3223,20.572019,16.09344,180.0
3224,21.55876,16.09344,180.0
3225,21.800228,16.09344,180.0
3226,22.098983,16.09344,180.0
3227,21.40269,16.09344,180.0
3228,21.561142,16.09344,180.0
3229,21.238481,16.09344,180.0
3230,21.170918,16.09344,180.0
3231,21.170918,16.09344,180.0
3232,21.295254999999997,16.09344,180.0
3233,21.314118,16.09344,180.0
3234,21.12231,16.09344,180.0
3235,21.859852,16.09344,180.0
3236,21.122067,16.09344,180.0
3237,21.762773,16.09344,180.0
3238,21.621994,16.09344,180.0
3239,21.480658,16.09344,180.0
3240,21.480658,16.09344,180.0
3241,21.303048,16.09344,180.0
3242,21.562001,16.09344,180.0
3243,21.106896,16.09344,180.0
3244,21.160847,16.09344,180.0
3245,20.975758,16.09344,180.0
3246,21.072632,16.09344,180.0
3247,20.552073999999998,16.09344,180.0
3248,20.820479,16.09344,180.0
3249,20.820479,16.09344,180.0
3250,21.000764,16.09344,180.0
3251,20.594195,16.09344,180.0
3252,21.018158999999997,16.09344,180.0
3253,20.822122999999998,16.09344,180.0
3254,20.845586,16.09344,180.0
3255,20.025667,16.09344,180.0
3256,21.59042,16.09344,180.0
3257,20.486883,16.09344,180.0
3258,20.523336999999998,16.09344,180.0
3259,20.063758,16.09344,180.0
3260,20.112983,16.09344,180.0
3261,19.505876,16.09344,180.0
3262,19.850935999999997,16.09344,180.0
3263,19.378641,16.09344,180.0
3264,21.311747,16.09344,180.0
3265,20.326469,16.09344,180.0
3266,20.74359,16.09344,180.0
3267,20.157626999999998,16.09344,180.0
3268,20.527386,16.09344,180.0
3269,19.969736,16.09344,180.0
3270,19.969736,16.09344,180.0
3271,20.273960000000002,16.09344,180.0
3272,20.99119,16.09344,180.0
3273,21.447589,16.09344,180.0
3274,20.681567,16.09344,180.0
3275,22.221547,16.09344,180.0
3276,22.294602,16.09344,180.0
3277,22.480802,16.09344,180.0
3278,22.559744000000002,16.09344,180.0
3279,22.698339999999998,16.09344,180.0
3280,22.698339999999998,16.09344,180.0
3281,23.228534,16.09344,180.0
3282,23.409236,16.09344,180.0
3283,23.345705000000002,16.09344,180.0
3284,23.842841,16.09344,180.0
3285,23.376770999999998,16.09344,180.0
3286,22.337523,16.09344,180.0
3287,22.234457,16.09344,180.0
3288,21.688253,16.09344,180.0
3289,22.42719,16.09344,180.0
3290,22.42719,16.09344,180.0
3291,22.300144,16.09344,180.0
3292,22.452182,16.09344,180.0
3293,22.634705,16.09344,180.0
3294,22.634705,16.09344,180.0
3295,22.683386,16.09344,180.0
3296,22.683386,16.09344,180.0
3297,22.766747000000002,16.09344,180.0
3298,22.416578,16.09344,180.0
3299,22.068835999999997,16.09344,180.0
3300,22.067861999999998,17.8816,247.0
3301,22.067861999999998,17.8816,247.0
3302,21.955514,17.8816,247.0
3303,21.934936999999998,17.8816,247.0
3304,22.07785,17.8816,247.0
3305,22.557716,17.8816,247.0
3306,22.356854,17.8816,247.0
3307,21.902869,17.8816,247.0
3308,21.808759000000002,17.8816,247.0
3309,22.277499,17.8816,247.0
3310,22.410031,17.8816,247.0
3311,22.431044,17.8816,247.0
3312,22.240288999999997,17.8816,247.0
3313,22.39817,17.8816,247.0
3314,22.39817,17.8816,247.0
3315,22.569429,17.8816,247.0
3316,22.569429,17.8816,247.0
3317,22.241647999999998,17.8816,247.0
3318,23.49975,17.8816,247.0
3319,23.685399,17.8816,247.0
3320,23.822427,17.8816,247.0
3321,23.575200000000002,17.8816,247.0
3322,23.831595,17.8816,247.0
3323,23.665712,17.8816,247.0
3324,23.308783,17.8816,247.0
3325,23.485284999999998,17.8816,247.0
3326,23.485284999999998,17.8816,247.0
3327,23.585426,17.8816,247.0
3328,23.611598,17.8816,247.0
3329,23.590515,17.8816,247.0
3330,23.430142,17.8816,247.0
3331,23.603023999999998,17.8816,247.0
3332,23.727893,17.8816,247.0
3333,23.727893,17.8816,247.0
3334,23.617325,17.8816,247.0
3335,23.632472999999997,17.8816,247.0
3336,23.386647,17.8816,247.0
3337,23.835043,17.8816,247.0
3338,23.758741999999998,17.8816,247.0
3339,23.124682999999997,17.8816,247.0
3340,23.76831,17.8816,247.0
3341,23.372461,17.8816,247.0
3342,23.567832000000003,17.8816,247.0
3343,23.716047,17.8816,247.0
3344,23.559395000000002,17.8816,247.0
3345,23.107226,17.8816,247.0
3346,23.369235,17.8816,247.0
3347,23.373314,17.8816,247.0
3348,23.440654000000002,17.8816,247.0
3349,23.585844,17.8816,247.0
3350,23.255485,17.8816,247.0
3351,23.676749,17.8816,247.0
3352,23.182699,17.8816,247.0
3353,23.897368,17.8816,247.0
3354,23.42101,17.8816,247.0
3355,23.692642,17.8816,247.0
3356,23.405842,17.8816,247.0
3357,23.405842,17.8816,247.0
3358,23.013719000000002,17.8816,247.0
3359,23.182289,17.8816,247.0
3360,23.368692,17.8816,247.0
3361,20.988433999999998,17.8816,247.0
3362,20.988433999999998,17.8816,247.0
3363,21.252285,17.8816,247.0
3364,21.179597,17.8816,247.0
3365,21.365332000000002,17.8816,247.0
3366,21.247286,17.8816,247.0
3367,20.878946,17.8816,247.0
3368,21.043025999999998,17.8816,247.0
3369,21.043025999999998,17.8816,247.0
3370,20.783830000000002,17.8816,247.0
3371,23.548993,17.8816,247.0
3372,23.312517,17.8816,247.0
3373,23.327603,17.8816,247.0
3374,23.327603,17.8816,247.0
3375,20.902256,17.8816,247.0
3376,21.243948,17.8816,247.0
3377,20.576687,17.8816,247.0
3378,20.576687,17.8816,247.0
3379,20.965405,17.8816,247.0
3380,21.12302,17.8816,247.0
3381,20.705866,17.8816,247.0
3382,21.050136000000002,17.8816,247.0
3383,21.355086,17.8816,247.0
3384,21.462404999999997,17.8816,247.0
3385,21.113182000000002,17.8816,247.0
3386,20.854308000000003,17.8816,247.0
3387,20.854308000000003,17.8816,247.0
3388,20.835845,17.8816,247.0
3389,21.408696,17.8816,247.0
3390,21.26285,17.8816,247.0
3391,20.447513,17.8816,247.0
3392,20.447513,17.8816,247.0
3393,20.863584,17.8816,247.0
3394,21.154179,17.8816,247.0
3395,20.714011,17.8816,247.0
3396,21.066485999999998,17.8816,247.0
3397,20.871439000000002,17.8816,247.0
3398,20.871439000000002,17.8816,247.0
3399,21.213835,17.8816,247.0
3400,21.213835,17.8816,247.0
3401,18.123001,17.8816,247.0
3402,18.690024,17.8816,247.0
3403,18.699512,17.8816,247.0
3404,17.976034,17.8816,247.0
3405,17.447866,17.8816,247.0
3406,17.884228,17.8816,247.0
3407,18.290748999999998,17.8816,247.0
3408,18.290748999999998,17.8816,247.0
3409,17.480352,17.8816,247.0
3410,17.347493,17.8816,247.0
3411,17.140437,17.8816,247.0
3412,17.991944,17.8816,247.0
3413,17.990385,17.8816,247.0
3414,15.65453,17.8816,247.0
3415,16.74116,17.8816,247.0
3416,17.14654,17.8816,247.0
3417,16.876237,17.8816,247.0
3418,16.32378,17.8816,247.0
3419,16.896754,17.8816,247.0
3420,16.896754,17.8816,247.0
3421,17.425677999999998,17.8816,247.0
3422,17.512142,17.8816,247.0
3423,16.002904,17.8816,247.0
3424,17.200347999999998,17.8816,247.0
3425,16.209128,17.8816,247.0
3426,16.832406,17.8816,247.0
3427,16.360517,17.8816,247.0
3428,17.503162,17.8816,247.0
3429,16.399033,17.8816,247.0
3430,16.399033,17.8816,247.0
3431,16.473826000000003,17.8816,247.0
3432,16.146151,17.8816,247.0
3433,16.605573,17.8816,247.0
3434,16.677377999999997,17.8816,247.0
3435,16.803141,17.8816,247.0
3436,17.485261,17.8816,247.0
3437,16.752223,17.8816,247.0
3438,16.930600000000002,17.8816,247.0
3439,16.930600000000002,17.8816,247.0
3440,17.137572,17.8816,247.0
3441,15.50776,17.8816,247.0
3442,16.173502,17.8816,247.0
3443,15.617104000000001,17.8816,247.0
3444,15.700367,17.8816,247.0
3445,16.714593999999998,17.8816,247.0
3446,16.282917,17.8816,247.0
3447,16.282917,17.8816,247.0
3448,15.620465,17.8816,247.0
3449,15.844146000000002,17.8816,247.0
3450,16.212487,17.8816,247.0
3451,17.069787,17.8816,247.0
3452,15.134606,17.8816,247.0
3453,15.134606,17.8816,247.0
3454,16.672393,17.8816,247.0
3455,15.588618,17.8816,247.0
3456,15.588618,17.8816,247.0
3457,12.910703999999999,17.8816,247.0
3458,12.127544,17.8816,247.0
3459,12.300784,17.8816,247.0
3460,11.888223,17.8816,247.0
3461,11.594722,17.8816,247.0
3462,11.631447999999999,17.8816,247.0
3463,12.15133,17.8816,247.0
3464,12.07027,17.8816,247.0
3465,12.07027,17.8816,247.0
3466,12.696642,17.8816,247.0
3467,12.967558,17.8816,247.0
3468,12.418827,17.8816,247.0
3469,12.870626,17.8816,247.0
3470,12.180318,17.8816,247.0
3471,12.903137,17.8816,247.0
3472,12.697158,17.8816,247.0
3473,13.006024,17.8816,247.0
3474,12.940981,17.8816,247.0
3475,13.152733,17.8816,247.0
3476,13.152733,17.8816,247.0
3477,12.43675,17.8816,247.0
3478,12.43675,17.8816,247.0
3479,12.676321,17.8816,247.0
3480,12.951879,17.8816,247.0
3481,12.790188,17.8816,247.0
3482,13.034426,17.8816,247.0
3483,13.508223,17.8816,247.0
3484,13.663522,17.8816,247.0
3485,13.05325,17.8816,247.0
3486,13.441982,17.8816,247.0
3487,13.024124,17.8816,247.0
3488,12.450156,17.8816,247.0
3489,12.450156,17.8816,247.0
3490,13.367551,17.8816,247.0
3491,15.415702,17.8816,247.0
3492,15.412007000000001,17.8816,247.0
3493,15.876078999999999,17.8816,247.0
3494,15.297839,17.8816,247.0
3495,15.040489,17.8816,247.0
3496,17.767793,17.8816,247.0
3497,17.767793,17.8816,247.0
3498,20.088904,17.8816,247.0
3499,17.665597,17.8816,247.0
3500,18.069585,17.8816,247.0
3501,18.141923,17.8816,247.0
3502,18.126524,17.8816,247.0
3503,18.197167,17.8816,247.0
3504,20.204867999999998,17.8816,247.0
3505,20.204867999999998,17.8816,247.0
3506,20.048579,17.8816,247.0
3507,19.603578,17.8816,247.0
3508,20.106386,17.8816,247.0
3509,19.551227,17.8816,247.0
3510,20.246495,17.8816,247.0
3511,20.193119,17.8816,247.0
3512,20.079828,17.8816,247.0
3513,18.145014,17.8816,247.0
3514,17.775797,17.8816,247.0
3515,17.485109,17.8816,247.0
3516,17.664169,17.8816,247.0
3517,17.661768000000002,17.8816,247.0
3518,17.658454,17.8816,247.0
3519,17.59758,17.8816,247.0
3520,17.864598,17.8816,247.0
3521,17.732013000000002,17.8816,247.0
3522,17.830464,17.8816,247.0
3523,17.816530999999998,17.8816,247.0
3524,20.267516,17.8816,247.0
3525,20.267516,17.8816,247.0
3526,20.260269,17.8816,247.0
3527,20.226252,17.8816,247.0
3528,20.207456,17.8816,247.0
3529,19.833339000000002,17.8816,247.0
3530,19.9655,17.8816,247.0
3531,19.936638000000002,17.8816,247.0
3532,19.936638000000002,17.8816,247.0
3533,18.414217999999998,17.8816,247.0
3534,18.414217999999998,17.8816,247.0
3535,17.865314,17.8816,247.0
3536,16.571198000000003,17.8816,247.0
3537,17.201504,17.8816,247.0
3538,16.713887999999997,17.8816,247.0
3539,16.477302,17.8816,247.0
3540,16.536484,17.8816,247.0
3541,16.587336999999998,17.8816,247.0
3542,18.717048,17.8816,247.0
3543,19.080277000000002,17.8816,247.0
3544,19.047679,17.8816,247.0
3545,19.049944,17.8816,247.0
3546,18.937831,17.8816,247.0
3547,19.176797999999998,17.8816,247.0
3548,19.15946,17.8816,247.0
3549,19.333365999999998,17.8816,247.0
3550,19.333365999999998,17.8816,247.0
3551,19.210675000000002,17.8816,247.0
3552,18.949797,17.8816,247.0
3553,20.734786,17.8816,247.0
3554,20.734786,17.8816,247.0
3555,20.921619,17.8816,247.0
3556,21.026679,17.8816,247.0
3557,21.155569,17.8816,247.0
3558,20.910629,17.8816,247.0
3559,21.050406,17.8816,247.0
3560,21.050406,17.8816,247.0
3561,21.149932,17.8816,247.0
3562,21.057254,17.8816,247.0
3563,21.024288,17.8816,247.0
3564,21.223005,17.8816,247.0
3565,21.012195,17.8816,247.0
3566,21.007079,17.8816,247.0
3567,21.007079,17.8816,247.0
3568,20.996447,17.8816,247.0
3569,21.064038,17.8816,247.0
3570,21.284533,17.8816,247.0
3571,20.898349,17.8816,247.0
3572,21.241961,17.8816,247.0
3573,21.206103,17.8816,247.0
3574,20.903728,17.8816,247.0
3575,23.413224,17.8816,247.0
3576,21.259787000000003,17.8816,247.0
3577,21.227169,17.8816,247.0
3578,21.48068,17.8816,247.0
3579,21.48068,17.8816,247.0
3580,22.638011,17.8816,247.0
3581,22.638011,17.8816,247.0
3582,23.440826,17.8816,247.0
3583,22.724271,17.8816,247.0
3584,23.040732,17.8816,247.0
3585,23.432308,17.8816,247.0
3586,23.317355,17.8816,247.0
3587,23.317355,17.8816,247.0
3588,23.376736,17.8816,247.0
3589,23.487195,17.8816,247.0
3590,21.90858,17.8816,247.0
3591,22.335949999999997,17.8816,247.0
3592,22.261893999999998,17.8816,247.0
3593,22.136304000000003,17.8816,247.0
3594,22.347898999999998,17.8816,247.0
3595,22.592230999999998,17.8816,247.0
3596,22.045576,17.8816,247.0
3597,22.605661,17.8816,247.0
3598,22.152019,17.8816,247.0
3599,22.341473,17.8816,247.0
3600,22.321921000000003,17.8816,247.0
3601,22.359838,17.8816,247.0
3602,22.574537,17.8816,247.0
3603,22.1957,17.8816,247.0
3604,22.522261,17.8816,247.0
3605,22.522261,17.8816,247.0
3606,22.48488,17.8816,247.0
3607,22.48488,17.8816,247.0
3608,21.921045,17.8816,247.0
3609,22.252921999999998,17.8816,247.0
3610,21.808113,17.8816,247.0
3611,21.652485,17.8816,247.0
3612,21.519996,17.8816,247.0
3613,21.886988000000002,17.8816,247.0
3614,22.161825999999998,17.8816,247.0
3615,22.161825999999998,17.8816,247.0
3616,21.959675,17.8816,247.0
3617,21.737628,17.8816,247.0
3618,22.204056,17.8816,247.0
3619,21.939693,17.8816,247.0
3620,21.672695,17.8816,247.0
3621,21.057051,17.8816,247.0
3622,21.911969,17.8816,247.0
3623,23.078862,17.8816,247.0
3624,23.229416999999998,17.8816,247.0
3625,23.147092999999998,17.8816,247.0
3626,20.518622999999998,17.8816,247.0
3627,20.797569,17.8816,247.0
3628,18.869148,17.8816,247.0
3629,20.725531,17.8816,247.0
3630,21.045203,15.19936,270.0
3631,21.250406,15.19936,270.0
3632,21.418886,15.19936,270.0
3633,20.871527999999998,15.19936,270.0
3634,20.910775,15.19936,270.0
3635,20.975186,15.19936,270.0
3636,20.975186,15.19936,270.0
3637,20.796826,15.19936,270.0
3638,20.561977,15.19936,270.0
3639,20.590757,15.19936,270.0
3640,20.545749,15.19936,270.0
3641,22.394403,15.19936,270.0
3642,23.098468,15.19936,270.0
3643,22.866975,15.19936,270.0
3644,22.775519000000003,15.19936,270.0
3645,23.140763,15.19936,270.0
3646,23.140763,15.19936,270.0
3647,22.753878999999998,15.19936,270.0
3648,23.589528,15.19936,270.0
3649,23.233378,15.19936,270.0
3650,23.315921000000003,15.19936,270.0
3651,21.619106,15.19936,270.0
3652,21.516332,15.19936,270.0
3653,21.516332,15.19936,270.0
3654,21.406988000000002,15.19936,270.0
3655,21.711489999999998,15.19936,270.0
3656,21.730401,15.19936,270.0
3657,21.760293,15.19936,270.0
3658,22.014961,15.19936,270.0
3659,22.077410999999998,15.19936,270.0
3660,21.826088,15.19936,270.0
3661,21.826088,15.19936,270.0
3662,21.788905,15.19936,270.0
3663,22.154333,15.19936,270.0
3664,22.722594,15.19936,270.0
3665,22.722594,15.19936,270.0
3666,22.790515,15.19936,270.0
3667,22.562478,15.19936,270.0
3668,22.529409,15.19936,270.0
3669,22.547687,15.19936,270.0
3670,22.547687,15.19936,270.0
3671,22.878567,15.19936,270.0
3672,22.878567,15.19936,270.0
3673,22.592838,15.19936,270.0
3674,23.009276,15.19936,270.0
3675,23.077852,15.19936,270.0
3676,23.268781,15.19936,270.0
3677,23.296067,15.19936,270.0
3678,22.734261,15.19936,270.0
3679,22.195322,15.19936,270.0
3680,22.580319,15.19936,270.0
3681,22.300493,15.19936,270.0
3682,22.300493,15.19936,270.0
3683,22.642559,15.19936,270.0
3684,22.918564,15.19936,270.0
3685,22.301562,15.19936,270.0
3686,22.345053999999998,15.19936,270.0
3687,22.140117,15.19936,270.0
3688,22.163828,15.19936,270.0
3689,22.163828,15.19936,270.0
3690,22.458941,15.19936,270.0
3691,22.833019999999998,15.19936,270.0
3692,22.647213999999998,15.19936,270.0
3693,22.123084,15.19936,270.0
3694,22.390166999999998,15.19936,270.0
3695,22.192033000000002,15.19936,270.0
3696,22.117154,15.19936,270.0
3697,22.678865000000002,15.19936,270.0
3698,22.659023,15.19936,270.0
3699,22.389055,15.19936,270.0
3700,22.389055,15.19936,270.0
3701,22.054543,15.19936,270.0
3702,23.152796,15.19936,270.0
3703,23.144539,15.19936,270.0
3704,23.894903,15.19936,270.0
3705,24.395392,15.19936,270.0
3706,23.333343,15.19936,270.0
3707,23.581902,15.19936,270.0
3708,23.581902,15.19936,270.0
3709,23.798496,15.19936,270.0
3710,23.710748000000002,15.19936,270.0
3711,23.536876,15.19936,270.0
3712,23.230475,15.19936,270.0
3713,23.466108,15.19936,270.0
3714,22.551437,15.19936,270.0
3715,22.285609,15.19936,270.0
3716,22.296656,15.19936,270.0
3717,22.496814999999998,15.19936,270.0
3718,22.268887999999997,15.19936,270.0
3719,22.084698,15.19936,270.0
3720,22.084698,15.19936,270.0
3721,22.235059,15.19936,270.0
3722,22.022498,15.19936,270.0
3723,22.022498,15.19936,270.0
3724,22.19902,15.19936,270.0
3725,23.118469,15.19936,270.0
3726,23.020296000000002,15.19936,270.0
3727,22.666955,15.19936,270.0
3728,22.666955,15.19936,270.0
3729,22.714089,15.19936,270.0
3730,22.803491,15.19936,270.0
3731,22.885301,15.19936,270.0
3732,22.779623,15.19936,270.0
3733,22.184125,15.19936,270.0
3734,22.184125,15.19936,270.0
3735,22.516047,15.19936,270.0
3736,22.516047,15.19936,270.0
3737,22.333843,15.19936,270.0
3738,22.608676000000003,15.19936,270.0
3739,23.060003000000002,15.19936,270.0
3740,22.907719999999998,15.19936,270.0
3741,22.645473000000003,15.19936,270.0
3742,22.797570999999998,15.19936,270.0
3743,22.797570999999998,15.19936,270.0
3744,22.487012999999997,15.19936,270.0
3745,22.961145,15.19936,270.0
3746,22.759726999999998,15.19936,270.0
3747,22.743152000000002,15.19936,270.0
3748,22.664133,15.19936,270.0
3749,22.482888000000003,15.19936,270.0
3750,22.482888000000003,15.19936,270.0
3751,22.485437,15.19936,270.0
3752,22.611354,15.19936,270.0
3753,22.033083,15.19936,270.0
3754,22.033083,15.19936,270.0
3755,22.420417,15.19936,270.0
3756,22.656755,15.19936,270.0
3757,22.45127,15.19936,270.0
3758,22.770336999999998,15.19936,270.0
3759,22.341760999999998,15.19936,270.0
3760,23.109778,15.19936,270.0
3761,22.573251,15.19936,270.0
3762,23.116955,15.19936,270.0
3763,23.116955,15.19936,270.0
3764,22.397671000000003,15.19936,270.0
3765,22.878616,15.19936,270.0
3766,22.165326,15.19936,270.0
3767,22.001713,15.19936,270.0
3768,22.510796,15.19936,270.0
3769,21.836896,15.19936,270.0
3770,21.709796,15.19936,270.0
3771,21.727275,15.19936,270.0
3772,21.727275,15.19936,270.0
3773,22.159479,15.19936,270.0
3774,21.973328000000002,15.19936,270.0
3775,22.717623,15.19936,270.0
3776,22.050408,12.070079999999999,247.0
3777,21.553024,12.070079999999999,247.0
3778,21.553024,12.070079999999999,247.0
3779,20.7754,12.070079999999999,247.0
3780,20.7754,12.070079999999999,247.0
3781,22.294604,12.070079999999999,247.0
3782,21.244184,12.070079999999999,247.0
3783,21.016231,12.070079999999999,247.0
3784,21.23435,12.070079999999999,247.0
3785,21.529263,12.070079999999999,247.0
3786,21.529263,12.070079999999999,247.0
3787,21.105448,12.070079999999999,247.0
3788,20.876829,12.070079999999999,247.0
3789,21.431211,12.070079999999999,247.0
3790,21.729844,12.070079999999999,247.0
3791,20.938513999999998,12.070079999999999,247.0
3792,20.408229,12.070079999999999,247.0
3793,21.507433,12.070079999999999,247.0
3794,20.630989,12.070079999999999,247.0
3795,20.630989,12.070079999999999,247.0
3796,21.248625,12.070079999999999,247.0
3797,21.844974999999998,12.070079999999999,247.0
3798,22.322397,12.070079999999999,247.0
3799,22.02795,12.070079999999999,247.0
3800,22.055759000000002,12.070079999999999,247.0
3801,22.055759000000002,12.070079999999999,247.0
3802,22.214427,12.070079999999999,247.0
3803,22.007042,12.070079999999999,247.0
3804,22.495814,12.070079999999999,247.0
3805,22.002262,12.070079999999999,247.0
3806,22.002262,12.070079999999999,247.0
3807,21.889007,12.070079999999999,247.0
3808,21.660127000000003,12.070079999999999,247.0
3809,21.546257,12.070079999999999,247.0
3810,21.811917,12.070079999999999,247.0
3811,22.192857,12.070079999999999,247.0
3812,22.634563,12.070079999999999,247.0
3813,22.094332,12.070079999999999,247.0
3814,22.17989,12.070079999999999,247.0
3815,22.17989,12.070079999999999,247.0
3816,23.572518,12.070079999999999,247.0
3817,22.787448,12.070079999999999,247.0
3818,22.878489000000002,12.070079999999999,247.0
3819,22.070037,12.070079999999999,247.0
3820,22.070037,12.070079999999999,247.0
3821,22.607923,12.070079999999999,247.0
3822,23.297280999999998,12.070079999999999,247.0
3823,23.620126,12.070079999999999,247.0
3824,23.640659,12.070079999999999,247.0
3825,22.13399,12.070079999999999,247.0
3826,22.13399,12.070079999999999,247.0
3827,22.496388,12.070079999999999,247.0
3828,22.109065,12.070079999999999,247.0
3829,22.109065,12.070079999999999,247.0
3830,22.106104000000002,12.070079999999999,247.0
3831,22.193065,12.070079999999999,247.0
3832,22.293636,12.070079999999999,247.0
3833,22.891945999999997,12.070079999999999,247.0
3834,21.939817,12.070079999999999,247.0
3835,21.939817,12.070079999999999,247.0
3836,21.98398,12.070079999999999,247.0
3837,21.98398,12.070079999999999,247.0
3838,22.1092,12.070079999999999,247.0
3839,21.958638,12.070079999999999,247.0
3840,21.884892,12.070079999999999,247.0
3841,22.42043,12.070079999999999,247.0
3842,22.209578999999998,12.070079999999999,247.0
3843,21.871380000000002,12.070079999999999,247.0
3844,22.707164,12.070079999999999,247.0
3845,22.193013999999998,12.070079999999999,247.0
3846,22.193013999999998,12.070079999999999,247.0
3847,22.222127,12.070079999999999,247.0
3848,21.691288999999998,12.070079999999999,247.0
3849,21.823976000000002,12.070079999999999,247.0
3850,22.17178,12.070079999999999,247.0
3851,22.240367,12.070079999999999,247.0
3852,21.758649,12.070079999999999,247.0
3853,21.758649,12.070079999999999,247.0
3854,21.635827,12.070079999999999,247.0
3855,21.635827,12.070079999999999,247.0
3856,22.142217,12.070079999999999,247.0
3857,21.936446,12.070079999999999,247.0
3858,21.873641,12.070079999999999,247.0
3859,22.077963,12.070079999999999,247.0
3860,21.601109,12.070079999999999,247.0
3861,22.060924,12.070079999999999,247.0
3862,22.060924,12.070079999999999,247.0
3863,21.791154,12.070079999999999,247.0
3864,21.791154,12.070079999999999,247.0
3865,22.108211,12.070079999999999,247.0
3866,22.044525999999998,12.070079999999999,247.0
3867,22.599946,12.070079999999999,247.0
3868,22.599946,12.070079999999999,247.0
3869,21.776794000000002,12.070079999999999,247.0
3870,21.776794000000002,12.070079999999999,247.0
3871,21.564293,12.070079999999999,247.0
3872,22.68455,12.070079999999999,247.0
3873,22.670893,12.070079999999999,247.0
3874,22.670893,12.070079999999999,247.0
3875,22.877530999999998,12.070079999999999,247.0
3876,22.05642,12.070079999999999,247.0
3877,22.120972000000002,12.070079999999999,247.0
3878,22.120972000000002,12.070079999999999,247.0
3879,22.44047,12.070079999999999,247.0
3880,22.693814,12.070079999999999,247.0
3881,22.804602000000003,12.070079999999999,247.0
3882,22.217033999999998,12.070079999999999,247.0
3883,22.632035000000002,12.070079999999999,247.0
3884,22.412875,12.070079999999999,247.0
3885,22.271548,12.070079999999999,247.0
3886,22.343124,12.070079999999999,247.0
3887,22.133888,12.070079999999999,247.0
3888,21.924950000000003,12.070079999999999,247.0
3889,22.010366,12.070079999999999,247.0
3890,21.693424,12.070079999999999,247.0
3891,21.862827,12.070079999999999,247.0
3892,22.132517,12.070079999999999,247.0
3893,22.449623,12.070079999999999,247.0
3894,22.649704,12.070079999999999,247.0
3895,22.071792,12.070079999999999,247.0
3896,22.071792,12.070079999999999,247.0
3897,22.910452999999997,12.070079999999999,247.0
3898,22.528286,12.070079999999999,247.0
3899,21.802171,15.19936,247.0
3900,22.5033,15.19936,247.0
3901,22.5033,15.19936,247.0
3902,22.5033,15.19936,247.0
3903,22.5033,15.19936,247.0
3904,22.5033,15.19936,247.0
3905,22.5033,15.19936,247.0
3906,22.5033,15.19936,247.0
3907,22.5033,15.19936,247.0
3908,22.5033,15.19936,247.0
3909,22.5033,15.19936,247.0
3910,22.5033,15.19936,247.0
3911,22.5033,15.19936,247.0
3912,22.5033,15.19936,247.0
3913,22.5033,15.19936,247.0
3914,22.5033,15.19936,247.0
3915,22.5033,15.19936,247.0
3916,22.5033,15.19936,247.0
3917,22.5033,15.19936,247.0
3918,21.545048,15.19936,247.0
3919,21.723671,15.19936,247.0
3920,21.850167,15.19936,247.0
3921,21.157946,15.19936,247.0
3922,21.350537,15.19936,247.0
3923,21.644292,15.19936,247.0
3924,22.024708,15.19936,247.0
3925,21.745193,15.19936,247.0
3926,22.582324,15.19936,247.0
3927,22.279457999999998,15.19936,247.0
3928,22.279457999999998,15.19936,247.0
3929,21.602218,15.19936,247.0
3930,21.669404999999998,15.19936,247.0
3931,21.262949,15.19936,247.0
3932,22.481364,15.19936,247.0
3933,22.244503,15.19936,247.0
3934,22.235779,15.19936,247.0
3935,22.235779,15.19936,247.0
3936,22.315168,15.19936,247.0
3937,22.296025,15.19936,247.0
3938,22.643712999999998,15.19936,247.0
3939,22.643712999999998,15.19936,247.0
3940,21.870493,15.19936,247.0
3941,22.200335000000003,15.19936,247.0
3942,22.200335000000003,15.19936,247.0
3943,21.969471,15.19936,247.0
3944,21.794896,15.19936,247.0
3945,21.794896,15.19936,247.0
3946,22.274284,15.19936,247.0
3947,21.916581,15.19936,247.0
3948,21.792879,15.19936,247.0
3949,21.792879,15.19936,247.0
3950,21.1475,15.19936,247.0
3951,21.1475,15.19936,247.0
3952,22.557636,15.19936,247.0
3953,22.226213,15.19936,247.0
3954,21.622587000000003,15.19936,247.0
3955,22.108679,15.19936,247.0
3956,22.108679,15.19936,247.0
3957,22.277525999999998,15.19936,247.0
3958,22.370809,15.19936,247.0
3959,22.526729,15.19936,247.0
3960,22.526729,15.19936,247.0
3961,21.842945,15.19936,247.0
3962,21.279466,15.19936,247.0
3963,21.279466,15.19936,247.0
3964,22.504982,15.19936,247.0
3965,21.910407,15.19936,247.0
3966,21.87849,15.19936,247.0
3967,22.886404,15.19936,247.0
3968,22.886404,15.19936,247.0
3969,22.614572,15.19936,247.0
3970,22.425033,15.19936,247.0
3971,21.988683,15.19936,247.0
3972,22.542528,15.19936,247.0
3973,22.091009,15.19936,247.0
3974,22.091009,15.19936,247.0
3975,22.095009,15.19936,247.0
3976,21.901955,15.19936,247.0
3977,21.885093,15.19936,247.0
3978,22.272327,15.19936,247.0
3979,21.97501,15.19936,247.0
3980,22.736311999999998,15.19936,247.0
3981,22.736311999999998,15.19936,247.0
3982,22.202986,15.19936,247.0
3983,22.295273,15.19936,247.0
3984,22.091621,15.19936,247.0
3985,22.091621,15.19936,247.0
3986,21.977282000000002,15.19936,247.0
3987,22.348402,15.19936,247.0
3988,22.366587,15.19936,247.0
3989,22.670175999999998,15.19936,247.0
3990,22.494399,15.19936,247.0
3991,22.420740000000002,15.19936,247.0
